Wearable-1,Ax,Ay,Az,Gx,Gy,Gz,Sensor time,,Wearable-2,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
192.168.43.70,-0.305175781,-0.618164063,0.830566406,7.019042969,-0.366210938,-0.122070313,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.052246094,-0.245605469,0.984375,1.159667969,-0.610351563,-1.281738281,2.07E+08
192.168.43.70,-0.300292969,-0.620117188,0.834472656,7.141113281,-1.953125,0.244140625,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.053222656,-0.240722656,0.985839844,0,-0.854492188,-0.48828125,2.07E+08
192.168.43.70,-0.307128906,-0.611816406,0.836914063,7.629394531,-3.234863281,0.915527344,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.065429688,-0.249511719,0.980957031,-0.732421875,-2.9296875,0.732421875,2.07E+08
192.168.43.70,-0.288085938,-0.608886719,0.845703125,7.873535156,-3.662109375,0.915527344,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.083007813,-0.261230469,0.980957031,-0.671386719,-4.516601563,1.708984375,2.07E+08
192.168.43.70,-0.298339844,-0.60546875,0.841308594,7.507324219,-0.427246094,0.48828125,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.093261719,-0.263671875,0.981445313,-0.427246094,-5.981445313,2.258300781,2.07E+08
192.168.43.70,-0.306640625,-0.608886719,0.837890625,7.019042969,-0.427246094,0.48828125,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.0859375,-0.260742188,0.98046875,0.244140625,-7.568359375,1.770019531,2.07E+08
192.168.43.70,-0.295898438,-0.603027344,0.848632813,7.629394531,-2.563476563,0.610351563,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.083984375,-0.263671875,0.978027344,0.48828125,-5.432128906,1.647949219,2.07E+08
192.168.43.70,-0.293457031,-0.599121094,0.849609375,7.690429688,-1.770019531,0.122070313,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.076171875,-0.2578125,0.979980469,0.9765625,-7.507324219,1.525878906,2.07E+08
192.168.43.70,-0.295410156,-0.6015625,0.855957031,6.896972656,0.122070313,0.854492188,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.0625,-0.255371094,0.983398438,1.159667969,-9.033203125,2.258300781,2.07E+08
192.168.43.70,-0.316894531,-0.592285156,0.8515625,5.920410156,0.122070313,1.037597656,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.057128906,-0.256835938,0.983398438,1.098632813,-9.155273438,2.868652344,2.07E+08
192.168.43.70,-0.294921875,-0.599121094,0.852050781,5.310058594,-2.380371094,0.549316406,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.076171875,-0.264648438,0.983886719,1.708984375,-10.7421875,2.563476563,2.07E+08
192.168.43.70,-0.297851563,-0.59765625,0.848632813,5.676269531,-1.525878906,0.732421875,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.077148438,-0.268554688,0.982910156,2.258300781,-12.02392578,2.624511719,2.07E+08
192.168.43.70,-0.298828125,-0.599121094,0.848632813,6.34765625,-1.586914063,1.037597656,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.073730469,-0.262207031,0.977050781,2.685546875,-12.63427734,2.685546875,2.07E+08
192.168.43.70,-0.296875,-0.598144531,0.860839844,7.263183594,-0.793457031,0.915527344,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.057617188,-0.250976563,0.988769531,2.990722656,-13.18359375,2.258300781,2.07E+08
192.168.43.70,-0.302734375,-0.589355469,0.856933594,7.751464844,0.366210938,1.037597656,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.035644531,-0.253417969,0.994628906,3.112792969,-13.42773438,1.770019531,2.07E+08
192.168.43.70,-0.30859375,-0.584960938,0.860839844,7.8125,0.061035156,0.671386719,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.035644531,-0.260253906,0.981933594,3.051757813,-12.39013672,1.46484375,2.07E+08
192.168.43.70,-0.303710938,-0.58203125,0.8671875,7.202148438,-2.075195313,0.305175781,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.043457031,-0.262695313,0.98828125,3.479003906,-13.18359375,1.831054688,2.07E+08
192.168.43.70,-0.286621094,-0.578125,0.861816406,6.530761719,-3.112792969,0.732421875,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.045898438,-0.256835938,0.985839844,4.150390625,-14.77050781,2.746582031,2.07E+08
192.168.43.70,-0.276855469,-0.58984375,0.863769531,6.8359375,0,0.9765625,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.03515625,-0.24609375,0.987792969,4.455566406,-14.22119141,2.807617188,2.08E+08
192.168.43.70,-0.299804688,-0.588378906,0.86328125,8.056640625,4.089355469,1.647949219,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.015625,-0.244140625,0.9921875,4.028320313,-13.91601563,2.075195313,2.08E+08
192.168.43.70,-0.3125,-0.573242188,0.8671875,9.155273438,3.051757813,1.892089844,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.013671875,-0.25,0.991210938,3.601074219,-12.02392578,1.403808594,2.08E+08
192.168.43.70,-0.314941406,-0.557128906,0.876464844,7.8125,-0.549316406,1.159667969,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.0078125,-0.24609375,0.9921875,4.028320313,-12.14599609,1.770019531,2.08E+08
192.168.43.70,-0.299804688,-0.568847656,0.877929688,5.310058594,-2.075195313,0.427246094,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.00390625,-0.240722656,0.997558594,3.662109375,-10.31494141,1.770019531,2.08E+08
192.168.43.70,-0.288085938,-0.573242188,0.877929688,4.943847656,-0.610351563,1.098632813,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.001464844,-0.236328125,0.993652344,2.502441406,-9.216308594,0.48828125,2.08E+08
192.168.43.70,-0.297851563,-0.569824219,0.865234375,5.249023438,1.46484375,1.647949219,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-4.88E-04,-0.245605469,0.9921875,1.831054688,-6.34765625,-0.305175781,2.08E+08
192.168.43.70,-0.302246094,-0.57421875,0.869140625,5.065917969,0.183105469,2.990722656,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.009765625,-0.245605469,0.993652344,1.647949219,-6.713867188,-0.183105469,2.08E+08
192.168.43.70,-0.291015625,-0.575195313,0.874511719,6.591796875,-0.549316406,3.90625,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.009277344,-0.234375,0.995117188,1.342773438,-7.751464844,-0.122070313,2.08E+08
192.168.43.70,-0.299804688,-0.558105469,0.887695313,7.568359375,1.159667969,4.333496094,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.003417969,-0.232910156,0.998046875,0.366210938,-4.760742188,-0.854492188,2.08E+08
192.168.43.70,-0.305664063,-0.553710938,0.878417969,6.103515625,3.479003906,3.90625,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.006347656,-0.232910156,0.991210938,-0.122070313,-2.319335938,-1.892089844,2.08E+08
192.168.43.70,-0.296386719,-0.564941406,0.878417969,5.798339844,5.432128906,4.028320313,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.01171875,-0.240722656,0.992675781,-0.183105469,-2.197265625,-2.197265625,2.08E+08
192.168.43.70,-0.320800781,-0.555175781,0.87890625,6.408691406,5.676269531,5.310058594,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.015625,-0.239257813,0.987792969,0.122070313,-2.807617188,-1.770019531,2.08E+08
192.168.43.70,-0.319335938,-0.549316406,0.878417969,5.37109375,1.831054688,6.34765625,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.003417969,-0.234375,0.998046875,0.366210938,-2.319335938,-1.708984375,2.08E+08
192.168.43.70,-0.300292969,-0.551269531,0.891601563,4.8828125,0.9765625,6.225585938,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-9.77E-04,-0.244628906,0.992675781,0.061035156,-0.854492188,-2.197265625,2.08E+08
192.168.43.70,-0.301269531,-0.555664063,0.879882813,4.028320313,4.943847656,6.896972656,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.00390625,-0.252441406,0.984863281,0.305175781,-1.220703125,-1.953125,2.08E+08
192.168.43.70,-0.302734375,-0.5625,0.887207031,5.187988281,8.117675781,7.873535156,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.008789063,-0.244628906,0.985839844,1.220703125,-1.342773438,-1.708984375,2.08E+08
192.168.43.70,-0.3515625,-0.536132813,0.884277344,6.652832031,10.19287109,7.934570313,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.006347656,-0.237304688,0.994140625,0.854492188,-1.708984375,-2.075195313,2.08E+08
192.168.43.70,-0.373535156,-0.521484375,0.883300781,4.638671875,4.150390625,5.432128906,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.008300781,-0.240234375,0.994628906,0.427246094,-2.624511719,-2.563476563,2.08E+08
192.168.43.70,-0.314453125,-0.5390625,0.887695313,1.037597656,-4.089355469,4.821777344,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0,-0.247558594,0.987304688,0.915527344,-0.244140625,-2.380371094,2.08E+08
192.168.43.70,-0.297363281,-0.546875,0.895507813,-0.48828125,-2.624511719,7.568359375,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.007324219,-0.243652344,0.987304688,1.037597656,-1.037597656,-1.953125,2.08E+08
192.168.43.70,-0.331542969,-0.544921875,0.869628906,-0.732421875,2.380371094,8.7890625,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.006835938,-0.237792969,1.002441406,1.098632813,-2.197265625,-1.892089844,2.08E+08
192.168.43.70,-0.323730469,-0.561523438,0.874511719,2.258300781,3.356933594,7.202148438,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.005371094,-0.245605469,0.987792969,0.9765625,-0.244140625,-2.746582031,2.08E+08
192.168.43.70,-0.333984375,-0.547851563,0.884277344,6.042480469,4.516601563,6.652832031,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.004394531,-0.244140625,0.987792969,1.098632813,0.061035156,-2.685546875,2.08E+08
192.168.43.70,-0.334960938,-0.528808594,0.879882813,7.202148438,4.150390625,6.408691406,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.008300781,-0.244628906,0.984863281,1.892089844,-0.366210938,-2.380371094,2.08E+08
192.168.43.70,-0.315429688,-0.540039063,0.887207031,6.34765625,4.150390625,7.32421875,2.26E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.012207031,-0.235839844,0.993652344,2.136230469,-0.122070313,-2.44140625,2.08E+08
192.168.43.70,-0.340820313,-0.528808594,0.893554688,7.019042969,7.507324219,9.826660156,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0,-0.231933594,0.999511719,1.953125,0,-2.868652344,2.08E+08
192.168.43.70,-0.385253906,-0.510253906,0.876464844,6.408691406,7.8125,9.521484375,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.013671875,-0.231933594,0.993652344,1.953125,1.037597656,-2.624511719,2.08E+08
192.168.43.70,-0.334960938,-0.541503906,0.885742188,5.004882813,1.647949219,10.13183594,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.0078125,-0.23046875,0.987304688,2.014160156,3.356933594,-1.770019531,2.08E+08
192.168.43.70,-0.311035156,-0.540527344,0.900390625,7.873535156,3.967285156,12.14599609,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.01171875,-0.226074219,0.994140625,2.075195313,2.9296875,-0.854492188,2.08E+08
192.168.43.70,-0.383300781,-0.501953125,0.875488281,9.643554688,11.10839844,12.08496094,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.01171875,-0.225097656,0.995117188,2.075195313,2.807617188,-0.793457031,2.08E+08
192.168.43.70,-0.377441406,-0.509277344,0.890136719,8.911132813,7.8125,10.31494141,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.006347656,-0.227539063,1.008300781,1.220703125,2.624511719,-1.098632813,2.08E+08
192.168.43.70,-0.364746094,-0.508789063,0.892578125,8.239746094,5.432128906,8.605957031,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.007324219,-0.233886719,0.997558594,0.915527344,4.39453125,-1.831054688,2.08E+08
192.168.43.70,-0.376464844,-0.508300781,0.884277344,8.483886719,5.981445313,5.615234375,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.006347656,-0.2265625,0.990234375,1.098632813,5.615234375,-1.831054688,2.08E+08
192.168.43.70,-0.369628906,-0.51171875,0.883789063,7.568359375,4.760742188,6.164550781,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.00390625,-0.215332031,0.995605469,0.549316406,3.967285156,-1.770019531,2.08E+08
192.168.43.70,-0.336425781,-0.520019531,0.904296875,7.995605469,4.39453125,8.544921875,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.007324219,-0.2265625,1.00390625,0.061035156,2.502441406,-1.281738281,2.08E+08
192.168.43.70,-0.398925781,-0.470703125,0.907226563,9.033203125,9.033203125,10.25390625,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.027832031,-0.240234375,0.986816406,0.305175781,3.41796875,-0.793457031,2.08E+08
192.168.43.70,-0.448730469,-0.453613281,0.876464844,3.173828125,4.760742188,7.385253906,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.019042969,-0.234863281,0.995605469,0.854492188,3.479003906,-0.9765625,2.08E+08
192.168.43.70,-0.375488281,-0.515136719,0.877929688,-1.220703125,-4.638671875,4.577636719,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.012207031,-0.23046875,0.994140625,1.159667969,3.601074219,-1.46484375,2.08E+08
192.168.43.70,-0.320800781,-0.543457031,0.920410156,3.662109375,-2.380371094,5.859375,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.009277344,-0.237792969,0.991699219,0.793457031,3.112792969,-1.831054688,2.08E+08
192.168.43.70,-0.407714844,-0.450195313,0.903320313,8.972167969,6.896972656,6.958007813,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.014160156,-0.241210938,0.987792969,1.159667969,2.197265625,-1.403808594,2.08E+08
192.168.43.70,-0.462402344,-0.434570313,0.880859375,3.173828125,3.784179688,1.647949219,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.00390625,-0.23828125,0.987304688,1.770019531,2.136230469,-1.159667969,2.08E+08
192.168.43.70,-0.355957031,-0.522460938,0.892089844,-3.234863281,-7.32421875,-0.549316406,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0,-0.237304688,0.985839844,1.953125,2.624511719,-1.403808594,2.08E+08
192.168.43.70,-0.319824219,-0.542480469,0.911621094,1.46484375,-2.624511719,3.723144531,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.01171875,-0.241699219,0.994140625,2.258300781,1.953125,-1.159667969,2.08E+08
192.168.43.70,-0.43359375,-0.458496094,0.899902344,7.019042969,6.469726563,5.187988281,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.017089844,-0.244628906,0.990722656,2.746582031,0.854492188,-0.549316406,2.08E+08
192.168.43.70,-0.447265625,-0.434570313,0.879394531,3.540039063,-0.183105469,-0.061035156,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.001953125,-0.224121094,1.001953125,2.9296875,-0.183105469,-0.793457031,2.08E+08
192.168.43.70,-0.333007813,-0.528320313,0.892089844,-2.319335938,-7.690429688,-0.610351563,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.012695313,-0.220703125,1.003417969,2.136230469,3.845214844,-2.197265625,2.08E+08
192.168.43.70,-0.310058594,-0.56640625,0.902832031,5.981445313,1.770019531,4.150390625,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.001464844,-0.229492188,0.997558594,1.647949219,5.615234375,-2.624511719,2.08E+08
192.168.43.70,-0.418457031,-0.465820313,0.914550781,18.5546875,13.42773438,7.934570313,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.022460938,-0.232910156,1.001953125,2.319335938,5.432128906,-1.46484375,2.08E+08
192.168.43.70,-0.48046875,-0.406738281,0.893554688,13.61083984,6.896972656,5.981445313,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.019042969,-0.23046875,0.986816406,3.234863281,4.028320313,0,2.08E+08
192.168.43.70,-0.403808594,-0.461425781,0.899902344,3.845214844,-5.187988281,4.638671875,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.005859375,-0.219726563,1.0078125,3.356933594,5.004882813,-1.037597656,2.09E+08
192.168.43.70,-0.336425781,-0.517089844,0.903808594,4.8828125,-3.295898438,3.845214844,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.026367188,-0.216308594,1.006347656,2.075195313,8.117675781,-2.807617188,2.09E+08
192.168.43.70,-0.364257813,-0.482421875,0.914550781,13.00048828,6.530761719,2.624511719,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.049316406,-0.237304688,0.977050781,1.037597656,6.286621094,-2.624511719,2.09E+08
192.168.43.70,-0.465332031,-0.421875,0.899414063,14.03808594,11.47460938,0.305175781,2.27E+08,,,,,,,,,
192.168.43.70,-0.432128906,-0.436035156,0.909667969,5.493164063,-0.915527344,-3.356933594,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.028808594,-0.234863281,0.979492188,1.342773438,1.586914063,-0.9765625,2.09E+08
192.168.43.70,-0.377441406,-0.457519531,0.919921875,-0.549316406,-6.8359375,-2.380371094,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.017578125,-0.221191406,0.994628906,1.708984375,0.732421875,-0.732421875,2.09E+08
192.168.43.70,-0.376953125,-0.460449219,0.908203125,-2.075195313,-5.187988281,-0.732421875,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.024902344,-0.220214844,0.991699219,0.854492188,0.244140625,-1.708984375,2.09E+08
192.168.43.70,-0.375488281,-0.461914063,0.912597656,-2.258300781,-2.9296875,0,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.025878906,-0.215332031,0.990722656,0.061035156,-0.671386719,-2.258300781,2.09E+08
192.168.43.70,-0.401855469,-0.465820313,0.916503906,-1.403808594,0.9765625,-0.122070313,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.038574219,-0.216308594,1.018554688,-0.305175781,-0.793457031,-2.502441406,2.09E+08
192.168.43.70,-0.408691406,-0.44921875,0.890136719,-0.366210938,0.48828125,-0.122070313,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.0234375,-0.224609375,1.0078125,-0.549316406,-0.610351563,-2.319335938,2.09E+08
192.168.43.70,-0.351074219,-0.494628906,0.901855469,-0.48828125,0.244140625,-0.48828125,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.001464844,-0.216308594,1.005859375,-0.610351563,0.671386719,-2.075195313,2.09E+08
192.168.43.70,-0.37109375,-0.494628906,0.912109375,5.126953125,7.568359375,2.258300781,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.004394531,-0.225097656,1.003417969,-0.671386719,2.563476563,-2.197265625,2.09E+08
192.168.43.70,-0.444824219,-0.431640625,0.911621094,8.422851563,8.666992188,4.577636719,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.026855469,-0.231933594,0.979980469,-0.549316406,3.662109375,-2.136230469,2.09E+08
192.168.43.70,-0.447753906,-0.408203125,0.897949219,2.258300781,0.427246094,4.699707031,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.00390625,-0.210449219,0.984375,-0.854492188,1.586914063,-1.586914063,2.09E+08
192.168.43.70,-0.354492188,-0.486816406,0.908203125,-4.699707031,-5.187988281,2.807617188,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,9.77E-04,-0.221679688,1.000488281,-1.892089844,2.624511719,-2.990722656,2.09E+08
192.168.43.70,-0.359863281,-0.512207031,0.915039063,0.305175781,2.563476563,5.310058594,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.047363281,-0.229003906,0.997558594,-2.075195313,4.028320313,-3.41796875,2.09E+08
192.168.43.70,-0.454589844,-0.428222656,0.907714844,8.422851563,8.178710938,5.859375,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.058105469,-0.236328125,1.007324219,-1.892089844,1.46484375,-2.258300781,2.09E+08
192.168.43.70,-0.4609375,-0.392578125,0.901855469,4.516601563,1.342773438,0.732421875,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.037109375,-0.245117188,0.998046875,-1.037597656,0.061035156,-1.037597656,2.09E+08
192.168.43.70,-0.361816406,-0.474609375,0.913085938,-4.455566406,-5.004882813,-1.525878906,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.023925781,-0.241210938,0.98828125,0.305175781,1.46484375,-0.854492188,2.09E+08
192.168.43.70,-0.362304688,-0.499023438,0.922363281,-0.732421875,1.46484375,2.685546875,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.021972656,-0.212402344,1.000488281,0.610351563,1.46484375,-1.342773438,2.09E+08
192.168.43.70,-0.441894531,-0.421875,0.902832031,4.577636719,5.37109375,6.225585938,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.0234375,-0.221679688,0.993164063,-0.48828125,-0.305175781,-1.403808594,2.09E+08
,,,,,,,,,192.168.43.159,-0.032714844,-0.232910156,0.990234375,-0.793457031,-1.037597656,-1.159667969,2.09E+08
192.168.43.70,-0.434570313,-0.426757813,0.906738281,-1.037597656,-0.305175781,4.699707031,2.27E+08,,,,,,,,,
192.168.43.70,-0.416992188,-0.459960938,0.904785156,-3.295898438,-1.647949219,2.075195313,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.0234375,-0.239257813,1.008300781,-0.610351563,-1.46484375,-0.549316406,2.09E+08
192.168.43.70,-0.387695313,-0.467285156,0.913085938,-0.183105469,-0.9765625,0.610351563,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.009765625,-0.227539063,0.995605469,0.061035156,1.159667969,-0.854492188,2.09E+08
192.168.43.70,-0.416503906,-0.447265625,0.913085938,1.342773438,1.892089844,1.892089844,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,0.002441406,-0.219238281,0.988769531,-0.366210938,2.685546875,-1.220703125,2.09E+08
192.168.43.70,-0.44921875,-0.433105469,0.904296875,0.061035156,0.122070313,1.281738281,2.27E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.009277344,-0.232910156,0.994140625,-0.854492188,1.831054688,-0.732421875,2.09E+08
192.168.43.70,-0.409667969,-0.442871094,0.907714844,-2.502441406,-4.516601563,-1.159667969,2.28E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.03515625,-0.241699219,1.000976563,-0.244140625,1.403808594,0,2.09E+08
192.168.43.70,-0.387207031,-0.463867188,0.915527344,-3.295898438,-3.173828125,-0.915527344,2.28E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.03125,-0.232421875,0.994628906,0.183105469,1.281738281,0.244140625,2.09E+08
192.168.43.70,-0.428710938,-0.447265625,0.900878906,-0.9765625,-0.305175781,-0.732421875,2.28E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.024414063,-0.22265625,0.998535156,-0.427246094,2.075195313,-0.610351563,2.09E+08
192.168.43.70,-0.405273438,-0.455566406,0.906738281,-1.647949219,-3.295898438,-1.708984375,2.28E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.0390625,-0.240722656,0.996582031,-0.915527344,2.075195313,-1.220703125,2.09E+08
192.168.43.70,-0.386230469,-0.467285156,0.91015625,-0.732421875,-1.770019531,-1.159667969,2.28E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.050292969,-0.251464844,0.990722656,0.061035156,0.48828125,-0.48828125,2.09E+08
192.168.43.70,-0.396484375,-0.459472656,0.908691406,1.831054688,1.708984375,-0.244140625,2.28E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.037597656,-0.235839844,0.990234375,1.220703125,-0.854492188,0.244140625,2.09E+08
192.168.43.70,-0.424316406,-0.4453125,0.907226563,3.051757813,2.868652344,-0.183105469,2.28E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.021972656,-0.224609375,0.999023438,0.9765625,-0.427246094,-0.244140625,2.09E+08
192.168.43.70,-0.423339844,-0.44140625,0.90625,2.136230469,0.427246094,-0.9765625,2.28E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.016601563,-0.233398438,0.993164063,0.427246094,0.183105469,-0.732421875,2.09E+08
192.168.43.70,-0.401367188,-0.455566406,0.913574219,0.610351563,-1.770019531,-1.953125,2.28E+08,,,,,,,,,
